compound_id	smiles
cpd11589	NCC([O-])=N[C@@H](CC(=O)O)C(=O)O
cpd20698	N[C@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O
cpd00651	O=C([O-])[C@@H](O)[C@H](O)[C@H](O)CO
cpd26509	N=c1nc(O)c2ncn([C@@H]3O[C@H](COC(O)=NCCc4c[nH]c5ccccc45)[C@@H](O)[C@H]3O)c2[nH]1
cpd02944	CC(O)=NC1[C@H](O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H]2O)[C@@H]1O
cpd03176	CCCCC/C=C\C/C=C\C/C=C\C=C\[C@H](CCCC(=O)[O-])OO
cpd25846	CCCCCCCCC/C=C\CCC[C@@H](O)[C@@H](O)[C@H](CO)N=C(O)CCCCCCCCCCCCCCCCCCCCCCCCC
cpd21392	C=C(C)[C@H]1CC[C@@]2(C)CCC=C(C)[C@@H]2C1
cpd07170	CC(C)=CCc1c(O)cc(CCc2ccccc2)cc1O
cpd23134	C[C@@H]1OC[C@H](O)[C@]1(C)O
cpd06128	CN1CCC2(c3cccc4c3NC3N(C)CCC43C34CCN(C)C3Nc3c(C56CCN(C)C5[NH2+]c5ccccc56)cccc34)c3cccc(C45CCN(C)C4[NH2+]c4ccccc45)c3NC12
cpd05426	O[C@H]1C=C2[C@H]3C[NH+](Cc4cc5c(cc43)OCO5)[C@H]2C[C@H]1O
cpd25291	CCCCCCCCCCCCCCCCCCCCC(O)C(O)=NC(CO)C(O)C(O)CCCCCCCCCCCCCC
cpd07872	O=C1CCC(=O)N1c1cc(Cl)cc(Cl)c1
cpd21255	C=C/C=C\CC[C@H]1O[C@H]2CC[C@@]3(C)O[C@H]4[C@@H](O)C[C@@H](CC(=C)C=O)O[C@@H]4C[C@@H]3O[C@@H]2CC[C@]1(C)O
cpd23706	[NH3+]CCc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1
cpd09472	CC(C)(c1cc(Br)c([O-])c(Br)c1)c1cc(Br)c(O)c(Br)c1
cpd11296	CSCCC(=O)/C([O-])=C/OP(=O)([O-])O
cpd24302	CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)C[C@@H](O)C1
cpd09576	Cn1c(O)nc2ncn(C)c2c1=O
cpd07322	O=C(/C=C/c1ccc([O-])c(O)c1)OC1CC(C(=O)O)=CC(O)C1O
cpd18035	C=C(C)[C@@H](CC=C(C)C)COP(=O)(O)OP(=O)([O-])[O-]
cpd17127	CCCCC[C@@H](O)CC(=O)CCCCC[C@@H](O)CC(=O)CCCCC[C@@H](O)CC(=O)CCCCC[C@@H](O)C[C@H](C)O
cpd23247	CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])O)C(O)C([O-])=NCCC([O-])=NCCSC(O)CC(=O)c1ccccc1[O-]
cpd02482	CC(=O)C(C)C(=O)OCc1ccccc1
cpd23668	C=C(N=C(O)C(CC(C)C)N=C(O)CN)P(=O)(O)OC
cpd10871	C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C
cpd24012	CC([O-])=N[C@H]1C(O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@H](C)C(=O)O)[C@H]2N=C(C)O)[C@@H]1O
cpd08108	C/C=C1\C2=[NH+]C(=CC3=NC(=C(C)C3=C(C)O)C=C3[N-]C(=C4C5=NC(=C2)C(C)=C5C(=O)[C-]4C(=O)OC)[C@@H](CCC(=O)OC/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)[C@@H]3C)[C@@H]1C.[Mg+2]
cpd06663	OCC1=C[C@@H](O)[C@@H]2C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]12
cpd08928	C[C@@H](OP(=O)([O-])O)[C@H](N)C(=O)[O-]
cpd01715	C[N+](C)(C)CC(=O)CC(=O)[O-]
cpd24063	CC([O-])=N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc([O-])nc3=O)[C@H](O)[C@@H]2O)O[C@@H](C)[C@H](O)[C@@H]1O
cpd02134	Cc1cc(Cl)ccc1O
cpd25128	CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC(COP(=O)([O-])[O-])OC(=O)CCCCCCC/C=C\C/C=C\CCCCC
cpd07139	CC(C)=CCC/C(C)=C/Cc1c(O)cc(/C=C/c2ccc(O)cc2O)cc1O
cpd20048	CC1C[NH+](C2CCCCCCCCCCC2)CC(C)O1
cpd06841	O=C(c1ccc(O)c(O)c1)c1c(O)cc(O)cc1O
cpd21496	[NH3+]CCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2ccc[nH+]c21
cpd04880	NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)[N-]S2(=O)=O
cpd08186	COC(=O)[C@H](C)N=C(O)[C@H](C)N=C(O)[C@H](C)N=C(C)O
cpd02801	ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1
cpd10692	C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2c1cnc[nH]1
cpd07121	O=C1OC[C@H]2O[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@@H]2OC(=O)c2cc(O)c(O)c3c2C2=C1[CH-]C(=O)[C@@](O)(O3)C2(O)O
cpd17866	Oc1cc(O)c(C[C@H]2Oc3cc4c(c(O)c3[C@H]2c2ccc(O)c(O)c2)C[C@H](O)[C@@H](c2ccc(O)c(O)c2)O4)c(O)c1
cpd06038	Cn1c2c3ccccc3nc-2cc2ccccc21
cpd10417	CC[C@@H](c1ccc2cc([O-])ccc2c1)C(C)(C)C(=O)O
cpd21260	[NH2+]=C1N[C@H]2[C@H](CO)NC(=[NH2+])N3CCC(O)(O)[C@]23N1
cpd04100	[Ag+]
cpd24619	C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12CC[C@H](O)[C@](C)(C(=O)OC1)[C@H]2[C@@H]3C(=O)[O-]
cpd18017	Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@@H]3CC[C@H](N(C)C)[C@@H](C)O3)O2)c(=O)nc1[O-]
cpd09151	COc1cccc2c1C(=O)c1ccc3cc(C)cc(O)c3c1C2=O
cpd19745	COc1cnc(OC)n2nc([N-]S(=O)(=O)c3c(OCC(F)F)cccc3C(F)(F)F)nc12
cpd02954	OC[C@H]1OC(O)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H]2O)[C@@H](O)[C@@H]1O
cpd05346	CC(C)=CCn1cnc(N)c2ncnc1-2
cpd03695	CC(=O)O[C@H]1CC[NH+]2C[C@@H]([NH3+])CCC12
cpd23106	O=C([O-])CCC(NC(=O)c1ccc([O-])cc1)C(=O)O
cpd20023	CCOC(=O)c1cn2nc(OP(=S)(OCC)OCC)cc2nc1C
cpd17342	CSc1[nH]c2cc(Br)ccc2c1OS(=O)(=O)[O-]
cpd27393	CC(O)C=O
cpd09267	O=C(/C=C/c1ccc([O-])cc1)OC[C@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3[C@H](Oc4c(-c5ccc(O)cc5)oc5cc(O)cc(O)c5c4=O)O[C@H](CO)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
cpd06033	C/C(=C\C(=O)[C@H](C)CCC[C@]1(C)OC/C(=C/CO)CC[C@H]1O)C(C)C
cpd25417	O=Cc1cccc(F)c1
cpd17895	COc1cc(/C=C/C(C)=O)ccc1O
cpd19101	O=C(O)c1ccccc1N/C=C(\O)[C@H](O)[C@H](O)COP(=O)(O)O
cpd14875	O=c1nc([O-])ccn1C1O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]2OC[C@H](N=C[O-])[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O
cpd24518	OC[C@H]1O[C@H](n2cnc3ncnc(NCc4ccccc4)c32)[C@H](O)[C@@H](O)[C@@H]1O
cpd20373	N#CN.[Ca+2]
cpd24996	CC(/C=C/C=O)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C=O
cpd06960	COc1ccc2oc3cc(O)cc(O)c3c(=O)c2c1
cpd08590	C[N+]1([O-])CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5
cpd23400	CSCCCCCC/C(=N/O)SC[C@H](N)C(O)=NCC(=O)O
cpd22833	COP(=O)([O-])[O-]
cpd04215	O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2nccc[nH+]2)CC1
cpd25655	CC(C)N=c1[nH]c(O)nc(=N)[nH]1
cpd25071	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCC
cpd10001	CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1[O-]
cpd01004	COc1ccccc1
cpd05580	CCN1C[C@]2(COC(=O)c3ccccc3[NH+]=C(O)C(C)CC(=O)OC)CC[C@H](OC)[C@]34C1[C@](O)([C@@H](OC)[C@H]23)[C@@]1(O)C[C@H](OC)[C@H]2C[C@@H]4[C@@H]1[C@H]2OC
cpd07348	CCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1
cpd24809	O=C([O-])C(=O)CC(O)(CO)COP(=O)([O-])[O-]
cpd22024	C=C(C)C1CCC(C)(O)OC(=O)C1
cpd03808	CC(O)=N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
cpd07889	Cc1cccc(C)c1N
cpd22429	O[C@H]1CO[C@H](O)[C@H](O)[C@H]1O
cpd15024	O=C([O-])/C=C/CCCCCCCCC(=O)[O-]
cpd19905	CC[C@@]1(O)C[C@H](O[C@H]2C[C@H]([NH+](C)C)[C@H](O)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1O)C(=O)c1cccc(O)c1C3=O
cpd02413	C[C@@H]1OC(O[C@H]2[C@H](c3c(O)cc4oc(-c5ccc([O-])c(O)c5)cc(=O)c4c3O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
cpd26427	CCCCCCCCCCCCCCCCCC(=O)OC(CO)COP(=O)([O-])OCC(O)CO
cpd06814	COc1cc([C@H]2Oc3ccc4ccc(=O)oc4c3O[C@@H]2CO)cc(OC)c1O
cpd25194	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C
cpd07290	O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc([O-])c1C2=O
cpd19835	CC1=C(c2ccccc2)C(=O)N(C(C)(C)c2cc(Cl)cc(Cl)c2)CO1
cpd24804	NCc1cc(COc2ccc(CCN=C([O-])CC[C@H](N=C([O-])CCC(N=C([O-])C(O)CC(C(=O)O)[C@@H](CCC(=O)[O-])C(=O)O)C(=O)O)C(=O)O)cc2)co1
cpd06626	Cc1c(O)c(C)c2c(c1O)C(=O)C[C@@H](c1ccc(O)cc1)O2
cpd08328	CN=CO
cpd15832	O=C([O-])CCCC[C@@](O)(CC(=O)[O-])C(=O)[O-]
cpd22799	O=C([O-])CCCCC[C@@](O)(CC(=O)[O-])C(=O)[O-]
cpd17881	CC#CC#Cc1ccccc1
cpd08216	CCCCC/C=C\C/C=C\C=C\C=C\[C@@H](SCC(N=C(C)[O-])C(=O)O)[C@@H](O)CCCC(=O)[O-]
cpd20045	CN(C)C(O)=Nc1ccc(-n2nc(C(C)(C)C)oc2=O)c(Cl)c1
cpd19203	C=C1[C@@H]([C@@H](O)C[C@H](C)C2O[C@@]3(CC[C@H]2C)OCCC[C@H]3C)O[C@@H]2CC[C@@]3(CC[C@H](/C=C/[C@@H](C)[C@@H]4CC(C)=C[C@@]5(O[C@H](C[C@@](C)(O)C(=O)[O-])CC[C@H]5O)O4)O3)OC2[C@@H]1O
cpd01442	CC(O)=NCCCCNC(N)=[NH2+]
cpd23884	OC[C@H]1O[C@@H](O[C@@H]2[C@@H]3CO[C@H]2[C@H](O)[C@H](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@@H]4[C@@H]5CO[C@H]4[C@H](O)[C@H](O[C@H]4[C@@H](O)[C@@H](CO)O[C@@H](O)[C@@H]4O)O5)[C@@H]2O)O3)[C@H](O)[C@@H](O[C@@H]2O[C@H]3CO[C@@H]([C@@H]2O)[C@@H]3O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@H]4CO[C@@H]([C@@H]3O)[C@@H]4O)[C@H]2O)[C@H]1O
cpd11078	C[C@]12CC(=O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CCC(=O)O2
cpd25639	C/C=C/S(=O)CC(N)C(=O)O
cpd21790	CC(O)/C=C\CC1C(=O)CCC1CC(=O)[O-]
cpd20385	O=C1OC(=O)c2cccc3cccc1c23
cpd20456	CCN(Cc1ccc(S(=O)(=O)[O-])cc1)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(CC)Cc3cccc(S(=O)(=O)[O-])c3)cc2)cc1.[Na+]
cpd06635	CC1=C2[C@H](/C=C(\C)C(=O)[O-])CC[C@@H](C)[C@H]2CC1
cpd17489	N[C@@H](C(O)=N[C@H]1CN([C@@H](C(=O)O)c2ccc(O)cc2)C1=O)c1ccc(O)cc1
cpd11171	CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
cpd20227	CCCC(=O)OC(C(Cl)(Cl)Cl)P(=O)(OC)OC
cpd21136	N=C1N=C(O)/C(=C2\CCN=C(O)c3[nH]ccc32)N1
cpd10387	OCCOCCO
cpd09411	C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C([C@H]3CCCO3)S[C@H]12.[Na+]
cpd05944	Cc1cc(=O)c2c3c(c4c(c2o1)C=CC(C)(C)O4)C=CC(C)(C)O3
cpd04517	C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
cpd23903	O=C([O-])CCP(=O)([O-])O
cpd22017	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])O)[C@@H](O)C([O-])=NCCC([O-])=NCCSC(=O)Cc1cccc([O-])c1
cpd19041	O=C(O)C(=O)C[C@@H](O)C(=O)O
cpd21085	N=C(N)NCCC[C@H](N=C(O)C[C@H](N)C(=O)O)C(=O)O
cpd06704	CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C([O-])=NCCC([O-])=NCCSC(=O)C1CCCCC1O
cpd21003	CC/C=C\CCOC(C)=O
cpd06235	COc1cc2c3c(c1O)-c1cc(O)ccc1C[C@H]3[NH+](C)CC2
cpd25486	COc1cc(C[C@H]2COC(O)[C@@H]2Cc2ccc(O)c(OC)c2)ccc1O
cpd00374	[NH3+]CCc1ccc(O)cc1
cpd00142	CC(=O)CC(=O)[O-]
cpd04917	CC1OC(C)OC(C)O1
cpd20271	CCOP(=O)(N=C1SCCS1)OCC
cpd02927	CCN[C@H]1C(O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2N=C(C)O)[C@@H]1OC(C)C(O)=N[C@@H](C)C(O)=N[C@H](CCC(O)=N[C@@H](CCCC[NH3+])C(O)=N[C@H](C)C(=O)O)C(=N)O
cpd21860	[NH3+]CCBr
cpd01230	[Hg+].[c]1ccccc1
cpd07221	Cc1cc(O)c2c(c1)C(=O)C(c1c(C)cc3c(c1O)C(=O)C=CC3=O)=CC2=O
cpd25230	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN
cpd00809	N[C@@H](CCOP(=O)([O-])O)C(=O)[O-]
cpd05785	C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H]3O)[C@@H](CO)O[C@H]2O[C@H]2CC[C@@]3(C)C(=CC[C@H]4[C@@H]5C[C@@H]6O[C@]7(CC[C@@](C)(CO[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)O7)[C@@H](C)[C@@H]6[C@@]5(C)CC[C@@H]43)C2)[C@H](O)[C@H](O)[C@H]1O
cpd15090	CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC/C=C/C(=O)SCCN=C([O-])CCN=C([O-])[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
cpd17672	CC1(C)CC[C@]2(C(=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1
cpd25155	CC/C=C\C/C=C\C/C=C\CCCCCC(=O)OC(COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O
cpd20570	c1cc2c3c(cccc3c1)CC2
cpd24393	CN1C(=O)C=CC1=O
cpd04220	CC1(C)S[C@@H]2[C@H](N=C([O-])C(C(=O)[O-])c3ccccc3)C(=O)N2[C@H]1C(=O)O
cpd25614	CC1(C)S[C@@H]2[C@H](I)C(=O)N2[C@H]1C(=O)[O-]
cpd25755	COc1cc2c(cc1O)C(=O)c1c(ccc(C)c1O)C2=O
cpd09213	Nc1c(O)c2ccc([O-])c(Cl)c2oc1=O
cpd02645	C=C(OP(=O)([O-])[O-])C(O)C(=O)[O-]
cpd24091	O=C([O-])C1(O)C(=O)OC(CO)C1O
cpd25108	C=C(C)C1CC[C@@H](C)C12CC=C(C)CC2
cpd25319	CCCCCCCCCCCCCCCCCCC/C=C/CCCCCCC(C)=O
cpd09208	CC(C)=CCc1cc(C(O)C(=O)O)ccc1[O-]
cpd08062	CCOc1ccc(C2=Nc3cc(-c4nc5ccc(N6CCN(C)CC6)cc5[nH]4)ccc3[NH2+]2)cc1
cpd08665	C=C1C[C@]23CC1CC[C@H]2[C@@]12C=C[C@H](O)[C@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)[O-]
cpd23857	C[C@H](N)C(O)=N[C@H](C(=O)O)[C@@H](C)O
cpd02065	Nc1c(O)cccc1C(=O)C[C@H](N)C(=O)O
cpd16527	C=C[C@H]1[C@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)OC=C2CC3Cc4c([nH]c5ccccc45)CN3C(=O)[C@H]21
cpd04285	CC[NH+](CC)C(C)C(=O)c1ccccc1
cpd05505	O=C1C=C(O)C(=O)C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)=C1C(=O)/C=C/c1ccc(O)cc1
cpd27358	C[C@@H]1OC(O)[C@@H](O)[C@H](O)[C@@H]1O
cpd17166	Cn1c(Br)c(C[NH+](C)C)c2cc(Br)c(Br)cc21
cpd02846	CC/C=C\CC1O/C1=C/C=C\CCCCCCCC(=O)[O-]
cpd09362	CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC
cpd17475	C[C@H](CCCC(C)(C)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CCC(=O)C=C1C[C@H]3O
cpd05928	C=Cc1cncc2c(=O)n3c(cc12)-c1[nH]c2ccccc2c1CC3
cpd01154	CCOC(=O)[C@@H](CCCNC(N)=[NH2+])N=C(O)c1ccccc1
cpd08287	C[C@](O)(CO)[C@H](O)COP(=O)(O)OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(=N)nc2[O-])[C@H](O)[C@@H]1O
cpd19572	CC(C(=O)[O-])C(=O)/C=C\C(=O)[O-]
cpd13057	CC(C)C(=O)c1c(O)cc(O)cc1O
cpd18028	C[C@]12CC[C@H]3[C@@H]([C@H](O)C=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CCC2=O
cpd23608	CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)C[C@@H]([NH3+])c3ccccc3)C(C)=C1C2(C)C
cpd03587	CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@H]1[C@H](OP(=O)([O-])[O-])[C@@H](CO[C@]2(C(=O)[O-])C[C@@H](O[C@]3(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H](C(O)CO)O3)[C@@H](O)[C@@H]([C@H](O)CO)O2)O[C@@H](OC[C@H]2O[C@H](OP(=O)(O)O)[C@H](N=C([O-])C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)[C@@H]1N=C([O-])C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC
cpd14928	O=C([O-])/C=C/c1cc2ccccc2cc1C(=O)[O-]
cpd00097	O=C([O-])c1cc(C(=O)[O-])c2c(n1)C(=O)C(=O)c1cc(C(=O)[O-])[nH]c1-2
cpd20993	C=C[C@](C)(O)CC/C=C(\C)CCC=C(C)C
cpd05469	N[C@@H](Cc1c[n+](C=CC2=CC(C(=O)[O-])=N[C@H](C(=O)O)C2)c[nH]1)C(=O)[O-]
cpd02574	CSC[C@H]1OC(OP(=O)([O-])[O-])[C@H](O)[C@@H]1O
cpd21458	COc1cc(/C=C/COC(C)=O)ccc1O
cpd19109	O=C[C@H](O)[C@@H](O)[C@@H](O)CO
cpd06127	CN=C(O)Oc1ccc2c(c1)[C@]1(C)CCO[C@@H]1N2C
cpd07299	C/C=C(/C)C(=O)O[C@@H]1CC[NH+]2CC=C(COC(=O)/C(=C\C)CO)[C@H]12
cpd17520	COc1cc([N+](=O)[O-])ccc1O
cpd20659	COc1cc(-c2ccc(N=C=O)c(OC)c2)ccc1N=C=O
cpd08776	CCC(C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2
cpd22762	CC1=CC(Cl)=CC(O)C1O
cpd27610	CC(O)=N[C@H]1C(O)O[C@H](CO)C(O)[C@@H]1O
cpd00176	O=C([O-])C(=O)C[C@H](O)[C@H](O)CO
cpd24043	C[Se]CC(N=C(O)C(N)CCC(=O)[O-])C(=O)O
cpd16244	CSCCC=O
cpd19412	O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
cpd17844	CCCCCC(O)CC(=O)CCc1ccc(O)cc1
cpd03532	NCC(O)CC(=O)C(=O)O
cpd03770	O=C([O-])CC(=O)/C=C(/Cl)C(=O)[O-]
cpd00573	O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO
cpd24636	CC(=O)C(O)CO
cpd01735	O=C[C@H](O)[C@H]1OC(=O)[C@@H](O)[C@H]1O
cpd04824	COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
cpd19426	C/C=C1\C2=NC(=CC3=NC(=C(C)C3=C(C)[O-])C=C3[N-]C(=C4C5=NC(=C2)C(C)=C5C(=O)[C-]4C(=O)OC)[C@@H](CCC(=O)O)[C@@H]3C)C1C.[Mg+2]
cpd06592	C[C@@H]1CC[C@H]2[C@@H]1[C@H]1[C@@H](CC[C@@]2(C)O)C1(C)C
cpd25378	CCCCC/C=C\CC=O
cpd04629	Clc1ccc2nsnc2c1NC1=[NH+]CCN1
cpd14663	CO[C@@H]1[C@H](C)O[C@@H](O[C@@H](/C=C/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)O)[C@@H](OC)[C@@H]1O
cpd26152	[NH3+]C(CO)Cc1ccccc1
cpd05294	C1SSCSSS1
cpd08674	C=C1C[C@]23C[C@H]1CC[C@H]2[C@]1(C)CCC[C@@](C)(C(=O)[O-])[C@H]1[C@H](O)[C@@H]3O
cpd06697	C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)c(O)c3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
cpd10902	CC(O)COc1ccc(C(C)(C)c2ccc(OCC(C)O)cc2)cc1
cpd21241	C=C/C=C/[C@H]1C=CC[C@@H]2O[C@@H]3C[C@@H]4O[C@@H]5C=CC6O[C@@H]7C[C@@H](O)[C@]8(C)O[C@@H]9C[C@H](C)C[C@@H]%10O[C@H]%11[C@H](C[C@H]%10O[C@H]9C[C@H]8O[C@H]7C/C=C/CC6O[C@H]5C=C[C@H]4O[C@H]3[C@H](O)[C@H]2O1)O[C@@H]1[C@@H](C)[C@H](C)[C@]2(CCCO2)O[C@H]1[C@@H](O)[C@@H]%11C
cpd09164	C[C@@H]1O[C@@H](O[C@]23C(=O)C[C@](C)(O)C[C@@]2(O)C[C@@H](O)C2=C3C(=O)c3ccc([C@H]4C[C@@H](O[C@H]5CC[C@H](O[C@H]6C[C@@H](O)[C@H](O)[C@@H](C)O6)[C@H](C)O5)[C@H](O)[C@@H](C)O4)c(O)c3C2=O)CC[C@@H]1O
cpd23801	CC(C)C[C@@H](CC(=O)O)N=C(O)C[C@H](C)N
cpd09955	C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
cpd24295	O=C1N=C(c2c[nH]c3ccccc23)C=C1c1c[nH]c2ccccc12
cpd00340	O=CCCC(=O)C(=O)[O-]
cpd23689	CCC1=CC2CN(CCC3=C([NH2+]c4ccccc43)C(C(=O)OC)(c3cc4c(cc3OC)[NH+](C)[C@H]3[C@@]45CCN4CC=C[C@](CC)([C@@H]45)[C@H](OC(C)=O)[C@@]3(O)C(=O)OC)C2)C1
cpd24322	O=C([O-])CCCc1ccccc1
cpd25469	[CH2]CCC.[Cl-].[Hg+]
